DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness
2332,Tyto alba,South America,2563,,BA,0.7351693367014078,3.175,50.0,13.0,20.0
2333,Tyto alba,South America,2544,,BA,0.8508748910926472,3.125,35.0,12.0,17.0
2334,Tyto alba,South America,1441,,BA,0.9011618666645966,3.06,35.0,12.0,17.0
2335,Tyto alba,South America,3706,,BA,0.6264522868984455,3.525,37.0,16.0,13.0
2336,Tyto alba,South America,2044,,BA,0.6070316535230524,3.195,37.0,16.0,13.0
2351,Tyto alba,South America,259,,DB,1.4447877943650957,5.67,184.0,29.0,54.0
2352,Tyto alba,Europe,1833,1.96,BA,1.4327082417021888,6.5,67.0,26.0,21.0
2353,Tyto alba,Europe,547,3.44,BA,1.2216431681757205,5.46,67.0,26.0,21.0
2354,Tyto alba,Asia,2428,,BB,0.9657619450557334,3.57,80.0,31.0,23.0
2358,Tyto alba,South America,325,0.63,DB,1.7785134072805797,8.51,278.0,62.0,73.0
2360,Tyto alba,Asia,207,1.4,BB,1.0739357681704207,3.99,83.0,35.0,23.0
2361,Tyto alba,Asia,504,2.0,BB,1.1122821719037517,4.025,83.0,35.0,23.0
2379,Tyto tenebricosa,Australia/Oceania,972,1.26,BA,1.2430169510806734,4.845,56.0,6.0,24.0
2391,Tyto alba,North America,55,2.04,BB,1.3952896812971236,6.145,99.0,55.0,20.0
2392,Tyto alba,North America,17,1.13,BB,1.6682964800315516,6.285,99.0,55.0,20.0
2393,Tyto alba,North America,56,2.91,BB,0.8499188159592072,3.865,99.0,55.0,20.0
2394,Tyto alba,North America,12,1.7,BB,1.1213538128314897,4.475,99.0,55.0,20.0
2411,Tyto alba,Europe,486,,BB,1.4958052125422592,5.88,83.0,34.0,33.0
2412,Tyto alba,Europe,116,,BB,0.9192249502430033,3.955,83.0,34.0,33.0
2413,Tyto alba,Europe,296,,BB,0.7242942949149441,3.665,82.0,30.0,33.0
2414,Tyto alba,Europe,463,,BB,1.517271692017085,6.235,82.0,30.0,33.0
2415,Tyto alba,Europe,152,,BB,1.623942560445965,6.965,62.0,20.0,22.0
2416,Tyto alba,Europe,95,,BB,1.4269825411127053,5.665,62.0,20.0,22.0
2417,Tyto alba,Europe,106,,BB,1.315574956657782,5.72,49.0,15.0,17.0
2436,Tyto alba,Europe,98,,BB,1.365148370859249,5.38,83.0,34.0,33.0
2437,Tyto alba,Europe,178,,BB,1.4942979491897392,5.58,83.0,34.0,33.0
2438,Tyto alba,Europe,338,,BB,1.3192646103664405,5.115,83.0,34.0,33.0
2439,Tyto alba,Europe,281,,BB,1.177155333914114,4.15,83.0,34.0,33.0
2440,Tyto alba,Europe,934,,BB,1.2707601376319295,4.605,83.0,34.0,33.0
2441,Tyto alba,Europe,134,,BB,1.1707565917248486,4.0,83.0,34.0,33.0
2461,Tyto alba,South America,158,1.98,BA,1.5376845553109326,6.305,241.0,55.0,60.0
2478,Tyto alba,North America,287,3.04,BA,1.762259058904223,7.905,69.0,36.0,13.0
2479,Tyto alba,North America,319,3.04,BA,1.7488598076594644,7.74,69.0,36.0,13.0
2480,Tyto alba,North America,245,3.04,BA,1.2492916408383854,5.425,69.0,36.0,13.0
2481,Tyto alba,North America,291,,BA,1.592110214587176,6.55,69.0,36.0,13.0
2486,Tyto alba,South America,275,1.85,CA,1.7624905821388523,7.545,22.0,8.0,11.0
2494,Tyto alba,North America,81,1.31,DB,1.014287720802544,4.3,33.0,10.0,14.0
2566,Tyto soumagnei,Africa,24,,DB,1.5420026611909605,5.645,82.0,16.0,19.0
2567,Tyto soumagnei,Africa,78,,DB,1.079329777233792,4.075,82.0,16.0,19.0
2568,Tyto soumagnei,Africa,9,,DB,1.3618565659759108,4.73,82.0,16.0,19.0
2569,Tyto alba,Europe,7155,,BA,0.6853559079633957,3.315,78.0,28.0,25.0
2588,Tyto alba,Europe,787,,BB,1.128244449856453,5.62,52.0,16.0,23.0
2589,Tyto alba,Europe,117,,BB,0.8153521804982594,4.465,52.0,16.0,23.0
2590,Tyto alba,Europe,32,,BB,0.8724962080193245,3.605,52.0,16.0,23.0
2591,Tyto alba,Europe,227,,BB,1.7274515725185504,7.17,52.0,16.0,23.0
2592,Tyto alba,Europe,82,,BB,1.6799344237383846,7.2,52.0,16.0,23.0
2610,Tyto alba,Europe,2767,,BB,1.4483657455061811,6.235,52.0,16.0,23.0
2611,Tyto alba,North America,167,2.92,DA,2.2978433719227525,11.675,29.0,5.0,15.0
2617,Tyto alba,Australia/Oceania,241,3.17,CA,1.4331382830365686,6.145,34.0,9.0,18.0
2618,Tyto alba,Australia/Oceania,177,12.64,CA,0.607743171976404,3.585,34.0,9.0,18.0
2619,Tyto alba,Australia/Oceania,894,10.04,CA,1.0538986293615258,5.2,34.0,9.0,18.0
2620,Tyto alba,Australia/Oceania,383,4.26,CA,1.8575488107607427,8.185,34.0,9.0,18.0
2621,Tyto alba,Australia/Oceania,373,3.69,CA,1.8943552606570777,8.75,34.0,9.0,18.0
2622,Tyto alba,Australia/Oceania,259,3.75,CA,1.9691439069298422,9.175,34.0,9.0,18.0
2623,Tyto alba,Australia/Oceania,309,4.18,CA,2.0142826253993547,9.06,34.0,9.0,18.0
2624,Tyto alba,Australia/Oceania,430,4.06,CA,1.934151607958745,8.63,34.0,9.0,18.0
2633,Tyto alba,Australia/Oceania,281,3.19,DA,1.129602155763982,3.905,43.0,7.0,16.0
2634,Tyto alba,Australia/Oceania,119,2.98,CA,0.881060694840083,3.87,35.0,5.0,15.0
2635,Tyto alba,Australia/Oceania,44,1.47,DA,0.5599077040424635,2.89,47.0,11.0,22.0
2636,Tyto alba,North America,8942,2.49,BA,0.7137453681166032,3.65,79.0,36.0,25.0
2647,Tyto alba,Europe,1212,3.05,BC,1.2056014390838599,5.2,73.0,28.0,25.0
2648,Tyto alba,Europe,826,1.7,BC,0.8970172598925885,4.2,73.0,28.0,25.0
2649,Tyto alba,Europe,1054,2.1,BC,1.5531803314320212,6.945,73.0,28.0,25.0
2650,Tyto alba,Europe,531,2.23,BC,1.2430962943437813,5.33,73.0,28.0,25.0
2651,Tyto alba,Australia/Oceania,76,,NA,1.1342567676060202,4.2,5.0,2.0,4.0
2657,Tyto alba,Australia/Oceania,401,2.57,DA,1.9584314022834146,8.86,35.0,9.0,18.0
2660,Tyto alba,Europe,467,,BA,1.7003948040942194,7.055,83.0,34.0,33.0
2661,Tyto alba,Europe,115,,BA,1.4545942092646182,6.115,83.0,34.0,33.0
2662,Tyto alba,Europe,650,,BA,1.8079420067847018,7.385,83.0,34.0,33.0
2663,Tyto alba,Europe,505,,BA,1.845263711271218,7.725,83.0,34.0,33.0
2664,Tyto alba,Europe,361,,BA,1.7260306438876574,6.805,83.0,34.0,33.0
2665,Tyto alba,Europe,77,,BA,1.5772282146939818,6.29,83.0,34.0,33.0
2666,Tyto alba,Europe,32,,BA,1.6493700367033894,6.445,83.0,34.0,33.0
2667,Tyto alba,Europe,18,,BA,1.1981599394526063,3.94,83.0,34.0,33.0
2668,Tyto alba,Europe,81,,BA,1.5138104741129803,5.605,83.0,34.0,33.0
2669,Tyto alba,Europe,38,,BA,1.3988509174816075,4.625,83.0,34.0,33.0
2670,Tyto alba,Europe,57,,BB,1.5107438460112548,6.13,83.0,34.0,33.0
2671,Tyto alba,Europe,20,,BA,1.2258741164480282,5.19,83.0,34.0,33.0
2672,Tyto alba,Europe,25,,BA,1.178285932795781,4.355,83.0,34.0,33.0
2673,Tyto alba,North America,127,3.18,BA,0.49931764624904107,2.91,58.0,27.0,16.0
2676,Tyto alba,Europe,1236,,BC,1.3953551823809331,5.725,72.0,28.0,30.0
2688,Tyto alba,South America,192,4.0,DB,0.24922635415922045,2.115,171.0,41.0,60.0
2690,Tyto alba,Africa,116,1.63,DA,1.2500307949645433,5.93,131.0,45.0,38.0
2692,Tyto alba,Africa,80,1.0,DA,0.9506170187536713,4.055,131.0,45.0,38.0
2697,Tyto alba,Australia/Oceania,639,5.11,CA,1.462556713082314,6.375,36.0,9.0,17.0
2698,Tyto alba,Europe,100,0.43,B,2.043101803053199,9.275,66.0,21.0,29.0
2704,Tyto alba,South America,1739,,DB,1.262406300776532,5.085,171.0,45.0,56.0
2705,Tyto alba,Africa,68,,DA,1.283471896343065,5.64,120.0,36.0,48.0
2706,Tyto alba,Africa,54,,DA,0.936014538199792,2.985,120.0,36.0,48.0
2707,Tyto alba,Africa,134,,DA,0.8793317085999783,3.59,120.0,36.0,48.0
2708,Tyto alba,Africa,132,,DA,0.974915098195094,3.88,120.0,36.0,48.0
2709,Tyto alba,Africa,176,,DA,1.698821208230234,6.945,72.0,25.0,39.0
2710,Tyto alba,Africa,225,,DA,1.1535194339924768,4.4,78.0,25.0,38.0
2723,Tyto alba,South America,600,10.0,DA,0.8449597754416898,3.065,149.0,28.0,35.0
2724,Tyto alba,South America,728,5.09,DA,1.0572823663593518,5.575,149.0,28.0,35.0
2725,Tyto alba,South America,157,5.06,DA,0.30799399111439774,2.29,149.0,28.0,35.0
2726,Tyto alba,South America,256,2.88,DA,1.7018253166614827,6.88,149.0,28.0,35.0
2727,Tyto alba,South America,255,18.21,DA,0.37011946693622444,2.71,149.0,28.0,35.0
2728,Tyto alba,South America,210,12.35,DA,0.17488917859108155,1.79,149.0,28.0,35.0
2729,Tyto alba,South America,240,12.63,DA,0.6202764963262761,3.75,149.0,28.0,35.0
2733,Tyto alba,North America,3282,,BB,1.1896144781662732,5.37,78.0,36.0,21.0
2734,Tyto alba,North America,5300,,BB,1.6049473842675763,6.355,78.0,36.0,21.0
2736,Tyto alba,North America,1229,,BB,1.0920497676954835,4.345,93.0,47.0,22.0
2737,Tyto alba,North America,255,,BB,1.2121881547795845,4.595,93.0,47.0,22.0
2738,Tyto alba,North America,277,,BB,1.0341244003602883,4.34,93.0,47.0,22.0
2739,Tyto alba,North America,393,,BB,0.8663143835291227,3.965,93.0,47.0,22.0
2740,Tyto alba,North America,574,,BB,1.0521014668374726,4.45,93.0,47.0,22.0
2743,Tyto alba,Europe,207835,3.4,BA,1.181421103158928,4.185,42.0,15.0,18.0
2767,Tyto alba,Australia/Oceania,574,3.68,CA,1.5227042169947353,6.27,36.0,9.0,17.0
2768,Tyto alba,Australia/Oceania,244,1.78,CA,1.5561162492816805,6.35,36.0,9.0,17.0
2769,Tyto alba,Australia/Oceania,163,,CA,0.49939989833137455,3.125,35.0,9.0,17.0
2777,Tyto alba,Asia,187,1.09,CA,1.5187635339494379,5.67,51.0,15.0,23.0
2778,Tyto alba,Asia,176,1.1,CA,1.012377127008083,4.725,51.0,15.0,23.0
2779,Tyto alba,Asia,177,1.14,CA,1.213124733034637,5.19,51.0,15.0,23.0
2780,Tyto alba,Asia,376,1.07,CA,0.9921598433456381,4.6,51.0,15.0,23.0
2807,Tyto alba,South America,107,,DA,1.5012231507590263,5.95,115.0,27.0,45.0
2808,Tyto alba,South America,83,,DA,1.3568997585837963,6.145,93.0,24.0,38.0
2809,Tyto alba,South America,690,,DA,1.691950306349505,7.58,93.0,24.0,38.0
2810,Tyto alba,South America,495,,DA,1.226972981700303,6.17,93.0,24.0,38.0
2811,Tyto alba,South America,387,,DA,1.416222041743281,6.21,93.0,24.0,38.0
2812,Tyto alba,South America,239,,DA,1.1885699916521804,3.97,93.0,24.0,38.0
2813,Tyto alba,South America,139,,DA,0.6090640738696212,3.27,118.0,33.0,49.0
2814,Tyto alba,South America,155,,DA,1.299613519819145,4.48,93.0,24.0,38.0
2815,Tyto alba,South America,173,,DA,0.9585380167274974,3.88,118.0,33.0,49.0
2816,Tyto alba,South America,14,,DA,0.4908807137129593,1.995,118.0,33.0,49.0
2817,Tyto alba,South America,36,,DA,1.0745306829284254,4.39,118.0,33.0,49.0
2818,Tyto alba,South America,131,,DA,0.9851599588924265,3.855,118.0,33.0,49.0
2819,Tyto alba,South America,17,,DA,1.3654813559738554,5.26,93.0,24.0,38.0
2820,Tyto alba,South America,388,,DA,1.1914849964138552,4.44,118.0,33.0,49.0
2822,Tyto alba,Europe,1049,2.95,BA,1.7375926536833537,7.28,66.0,25.0,24.0
2823,Tyto alba,Europe,175,2.95,BA,1.617553075441091,6.84,66.0,25.0,24.0
2824,Tyto alba,Europe,357,2.95,BA,1.5844592055238158,6.55,66.0,25.0,24.0
2825,Tyto alba,Europe,370,2.95,BA,1.3788840748639428,5.205,66.0,25.0,24.0
2826,Tyto alba,Europe,402,2.85,BA,1.5327672028356485,6.22,81.0,33.0,28.0
2827,Tyto alba,Europe,435,2.85,BA,1.5488961827433245,6.195,66.0,25.0,24.0
2828,Tyto alba,Europe,358,2.85,BB,1.7712778689142743,7.415,66.0,25.0,24.0
2830,Tyto alba,Europe,1302,4.1,BC,1.8922207742947816,8.37,82.0,31.0,28.0
2850,Tyto alba,Asia,135,0.67,DB,0.7726127521486582,3.055,186.0,52.0,27.0
2851,Tyto alba,Europe,2284,2.19,BC,1.244589344405494,6.45,73.0,28.0,25.0
2852,Tyto alba,South America,495,3.46,BA,1.6457000927939491,7.04,241.0,55.0,60.0
2874,Tyto capensis,Africa,98,2.51,DA,1.7093224348524632,7.415,203.0,72.0,51.0
2900,Tyto alba,Europe,1490,4.02,BC,1.9504638610191953,8.58,70.0,30.0,28.0
2937,Tyto alba,Africa,45,1.88,DA,1.3883916102446616,5.935,84.0,28.0,32.0
2938,Tyto alba,Africa,34,1.1,DA,1.6427551162889693,6.635,84.0,28.0,32.0
2939,Tyto alba,Africa,64,2.67,DA,1.3925626047417468,5.075,84.0,28.0,32.0
2940,Tyto alba,Africa,87,3.63,DA,1.7703352638217593,7.765,84.0,28.0,32.0
2941,Tyto alba,Africa,94,2.76,DA,1.7019134615165392,6.94,84.0,28.0,32.0
2942,Tyto alba,Africa,67,2.16,DA,1.7243427128138178,7.3,84.0,28.0,32.0
2948,Tyto alba,Europe,3339,2.76,BA,1.3788556157096776,6.86,80.0,28.0,29.0
2949,Tyto alba,Europe,3274,2.77,BA,1.098261241802226,5.91,80.0,28.0,29.0
2951,Tyto alba,Africa,272,,BB,1.7208326531400469,7.54,53.0,20.0,22.0
2959,Tyto alba,South America,590,,BB,1.6588010013873324,6.755,63.0,28.0,20.0
2960,Tyto alba,South America,981,,BB,1.8884186560780263,7.965,63.0,28.0,20.0
2961,Tyto alba,South America,871,,BB,1.7245506455626822,7.175,63.0,28.0,20.0
2962,Tyto alba,South America,291,,BB,1.710004716665027,7.02,49.0,20.0,17.0
2963,Tyto alba,South America,380,,BB,1.6140368157017377,6.535,49.0,20.0,17.0
2964,Tyto alba,South America,128,,BB,1.9122986200512715,7.955,49.0,20.0,17.0
2965,Tyto alba,South America,253,,BB,1.8557715261279009,8.04,49.0,20.0,17.0
2966,Tyto alba,South America,139,,BB,1.7443643497749286,6.99,49.0,20.0,17.0
2967,Tyto alba,South America,175,,BB,1.823768399698429,7.665,49.0,20.0,17.0
2968,Tyto alba,South America,111,,BB,1.6925568279411494,7.355,40.0,17.0,14.0
2969,Tyto alba,South America,118,,BB,1.0635239872697961,4.465,23.0,9.0,13.0
2990,Tyto alba,South America,547,1.02,CA,1.994429037984081,9.34,42.0,22.0,12.0
3000,Tyto alba,South America,26,1.0,BB,1.6355636956882176,6.035,38.0,13.0,18.0
3001,Tyto alba,South America,52,1.93,BB,1.8750356457545598,7.705,38.0,13.0,18.0
3002,Tyto alba,South America,137,2.85,BB,1.673305194329969,6.75,38.0,13.0,18.0
3012,Tyto alba,Asia,14632,,BB,1.496856363252747,5.93,83.0,35.0,23.0
3025,Tyto alba,Europe,8145,3.4,BA,1.635565593710975,7.29,59.0,24.0,19.0
3049,Tyto alba,Europe,21609,2.15,BB,1.6827806590906482,7.42,75.0,27.0,27.0
3053,Tyto alba,North America,950,2.7,CA,1.2833232634247138,4.545,60.0,24.0,17.0
3054,Tyto alba,North America,208,1.96,CA,0.7141970536756278,3.305,60.0,24.0,17.0
3060,Tyto alba,Africa,203,,DA,1.9188442271701152,8.68,131.0,45.0,38.0
3061,Tyto alba,Africa,118,,DA,1.8092274323789956,7.63,131.0,45.0,38.0
3066,Tyto glaucops,North America,3827,,DB,2.042336076841625,11.255,20.0,2.0,8.0
3067,Tyto alba,North America,4495,,DB,1.4728360369744906,8.005,20.0,2.0,8.0
3077,Tyto alba,Europe,667,5.05,BB,1.076632192146317,3.88,75.0,28.0,26.0
3086,Tyto alba,South America,176,3.14,BA,1.7093242544492333,6.865,59.0,26.0,20.0
3087,Tyto alba,South America,113,1.82,BA,1.5863096098056326,6.285,59.0,26.0,20.0
3088,Tyto alba,South America,766,,BA,1.446220834317192,6.64,255.0,65.0,74.0
3089,Tyto alba,South America,369,,BA,1.2941169054783939,5.64,255.0,65.0,74.0
3092,Tyto alba,Asia,4016,,BB,1.3267403237717033,4.985,80.0,31.0,23.0
3103,Tyto alba,Africa,1421,,DA,1.4093616668926592,5.585,147.0,35.0,52.0
3104,Tyto alba,Africa,282,,DA,1.632428909287728,6.165,147.0,35.0,52.0
3120,Tyto alba,Africa,94,2.04,BA,1.2892590550660816,5.27,240.0,81.0,62.0
3121,Tyto alba,Australia/Oceania,208,,DA,1.8612718476688,7.82,35.0,7.0,16.0
3122,Tyto alba,Australia/Oceania,48,4.8,DA,1.4174456707677519,6.18,35.0,7.0,16.0
3123,Tyto alba,Australia/Oceania,82,3.73,DA,1.762728950402713,7.77,35.0,7.0,16.0
3124,Tyto alba,Australia/Oceania,282,3.62,DA,1.1418147212487955,5.185,35.0,7.0,16.0
3125,Tyto alba,Australia/Oceania,164,3.04,DA,1.55624740709763,7.32,35.0,7.0,16.0
3126,Tyto alba,Australia/Oceania,77,3.67,DA,0.862224058477465,4.09,35.0,7.0,16.0
3127,Tyto alba,Australia/Oceania,63,2.42,DA,0.06263212977212607,1.29,35.0,7.0,16.0
3128,Tyto alba,Australia/Oceania,49,2.33,DA,1.277208040159734,5.24,35.0,7.0,16.0
3129,Tyto alba,Australia/Oceania,41,2.93,DA,0.0843862666586703,1.36,35.0,7.0,16.0
3130,Tyto alba,Australia/Oceania,40,2.67,DA,1.3523716500179785,5.39,35.0,7.0,16.0
3131,Tyto alba,Australia/Oceania,151,2.19,DA,1.375382251072172,6.24,35.0,7.0,16.0
3132,Tyto alba,Australia/Oceania,238,3.09,DA,1.2879831503622976,5.145,35.0,8.0,14.0
3133,Tyto alba,Australia/Oceania,522,5.27,DA,1.984702906420496,9.265,33.0,9.0,16.0
3134,Tyto alba,Australia/Oceania,26,,DA,1.7751907504102797,7.555,35.0,8.0,14.0
3135,Tyto alba,Australia/Oceania,86,4.1,DA,1.0131455298588865,4.24,33.0,8.0,16.0
3136,Tyto alba,Australia/Oceania,55,2.75,DA,1.5354171895622621,6.075,30.0,5.0,14.0
3137,Tyto alba,Australia/Oceania,93,2.66,CA,1.0012422436492698,4.47,30.0,5.0,14.0
3138,Tyto alba,Europe,42,1.83,BC,1.0572984921879425,5.55,73.0,28.0,25.0
3139,Tyto alba,Europe,81,1.8,BC,1.9901216923428922,9.43,73.0,28.0,25.0
3140,Tyto alba,Europe,243,1.52,BC,1.3362675312385355,6.635,73.0,28.0,25.0
3141,Tyto alba,Europe,359,1.95,BC,1.4940578474766872,6.915,73.0,28.0,25.0
3142,Tyto alba,Europe,214,2.21,BC,1.1372954533648727,5.655,73.0,28.0,25.0
3143,Tyto alba,Europe,501,1.94,BC,1.2107965871544801,6.1,73.0,28.0,25.0
3144,Tyto alba,Europe,12,2.0,BC,0.2706445143885837,1.83,73.0,28.0,25.0
3145,Tyto alba,Europe,211,2.07,BC,1.1008873001341482,5.06,73.0,28.0,25.0
3146,Tyto alba,Europe,256,2.29,BC,0.9812989618682805,4.97,73.0,28.0,25.0
3147,Tyto alba,Europe,24,2.67,BC,0.40140542358356973,2.4,73.0,28.0,25.0
3148,Tyto alba,Europe,144,2.09,BC,1.4723682588897602,6.23,73.0,28.0,25.0
3149,Tyto alba,Europe,530,2.26,BC,0.9916976320772452,5.225,73.0,28.0,25.0
3150,Tyto alba,Europe,39,1.7,BC,0.7903816404433733,3.625,73.0,28.0,25.0
3151,Tyto alba,Europe,311,2.43,BC,1.3253423205911665,5.325,73.0,28.0,25.0
3152,Tyto alba,Europe,25,1.56,BC,0.5456781334101776,3.205,73.0,28.0,25.0
3169,Tyto alba,Europe,1915,,BA,1.0990908379978652,5.045,60.0,25.0,21.0
3170,Tyto alba,Africa,226,3.83,DA,1.850580095254645,8.415,33.0,4.0,17.0
3179,Tyto alba,Africa,2478,9.95,DA,1.3124006496259244,5.885,53.0,6.0,17.0
3180,Tyto alba,Africa,547,3.3,DA,1.6597720688499056,6.915,53.0,6.0,17.0
3181,Tyto alba,South America,148,,DB,0.7914167570360655,4.2,125.0,20.0,42.0
3182,Tyto alba,Europe,111,2.58,BA,1.6497209053262223,6.6,60.0,24.0,21.0
3190,Tyto alba,Asia,68,,DA,1.1535469344773899,4.415,84.0,21.0,34.0
3191,Tyto alba,Asia,39,,DA,1.411738036073548,6.075,84.0,21.0,34.0
3194,Tyto alba,South America,16,,AA,-0.0,1.0,1.0,0.0,0.0
3195,Tyto alba,South America,179,,BA,0.9775071927763389,3.47,58.0,22.0,23.0
3196,Tyto alba,South America,210,,BA,0.566616824275162,2.585,58.0,22.0,23.0
3197,Tyto alba,South America,594,,BA,0.8579359885193104,3.38,35.0,12.0,17.0
3198,Tyto alba,South America,491,,BA,1.0633087971480994,3.19,35.0,12.0,17.0
3199,Tyto alba,South America,364,,BA,0.7978877699630457,3.11,37.0,16.0,13.0
3200,Tyto alba,South America,310,,BA,1.1815702794281768,3.99,29.0,13.0,12.0
3201,Tyto alba,South America,330,,BA,0.9311058701107439,3.81,37.0,16.0,13.0
3202,Tyto alba,South America,192,,BA,1.2224249463587578,4.825,50.0,20.0,19.0
3203,Tyto alba,South America,584,,NA,1.0777725882328448,4.07,50.0,20.0,19.0
3431,Tyto alba,South America,314,,DA,0.9541820239627509,4.015,7.0,5.0,3.0
3432,Tyto alba,South America,76,,DA,1.0193123807516162,4.005,7.0,5.0,3.0
3433,Tyto alba,Australia/Oceania,952,3.46,BA,0.14226158676200515,1.675,53.0,5.0,23.0
3441,Tyto alba,Asia,3530,1.24,DB,0.4023657485222779,2.695,187.0,50.0,27.0
3443,Tyto alba,Africa,6,,BA,1.2523173492010533,3.955,123.0,42.0,35.0
3444,Tyto alba,Africa,50,,BA,0.6135975277309879,2.595,123.0,42.0,35.0
3445,Tyto alba,Africa,108,,BA,0.9086426076612093,3.28,123.0,42.0,35.0
3446,Tyto alba,Africa,49,,BA,1.538293879105845,6.5,123.0,42.0,35.0
3447,Tyto alba,Africa,7,,BA,1.3621513124814666,4.815,123.0,42.0,35.0
3448,Tyto alba,Africa,21,,BA,1.2793210805837942,4.62,123.0,42.0,35.0
3449,Tyto alba,Africa,49,,BA,1.7897985659208688,7.385,123.0,42.0,35.0
3450,Tyto alba,Africa,11,,BA,1.5335264893918419,5.475,123.0,42.0,35.0
3474,Tyto alba,Europe,18489,,BA,1.6872012997844532,6.74,56.0,21.0,20.0
3475,Tyto alba,South America,136,,BA,1.0484361839593026,4.38,43.0,14.0,21.0
3476,Tyto alba,South America,200,,BA,1.1372027389621504,5.22,43.0,14.0,21.0
3477,Tyto alba,South America,187,,BA,1.473200726781672,5.66,43.0,14.0,21.0
3478,Tyto alba,South America,402,,BA,1.3738516233241163,5.485,43.0,14.0,21.0
3479,Tyto alba,South America,225,,BA,1.8067464436841387,8.15,43.0,14.0,21.0
3480,Tyto alba,South America,151,,BA,1.5192768004013681,6.225,43.0,14.0,21.0
3481,Tyto alba,South America,91,,BA,1.4341359364691306,5.185,43.0,14.0,21.0
3482,Tyto alba,South America,263,,BA,1.106358451294251,3.505,43.0,14.0,21.0
3483,Tyto alba,South America,167,,BA,1.070152085318991,3.945,43.0,14.0,21.0
3484,Tyto alba,South America,178,,BA,0.9469948874236986,3.31,58.0,22.0,23.0
3485,Tyto alba,South America,421,,BA,1.1932429505570323,4.32,43.0,14.0,21.0
3486,Tyto alba,South America,111,,BA,1.0561811916839254,3.755,43.0,14.0,21.0
3487,Tyto alba,South America,228,,BA,1.049193258936102,3.1,43.0,14.0,21.0
3488,Tyto alba,South America,561,,BA,0.9605268002046364,3.295,43.0,14.0,21.0
3489,Tyto alba,South America,177,,BA,0.9799348483453372,4.07,62.0,20.0,25.0
3490,Tyto alba,South America,50,,BA,1.1509106286750217,4.86,43.0,14.0,21.0
3491,Tyto alba,South America,424,,BA,1.124749665701551,3.76,43.0,14.0,21.0
3492,Tyto alba,South America,142,,BA,1.1703503574886418,4.585,43.0,14.0,21.0
3493,Tyto alba,South America,157,,BA,1.7440544956866322,7.725,43.0,14.0,21.0
3494,Tyto alba,South America,112,,BA,1.2473047869424796,4.315,43.0,14.0,21.0
3495,Tyto alba,South America,112,,BA,1.0356861955200878,3.375,43.0,14.0,21.0
3496,Tyto alba,South America,216,,BA,1.5164725706450883,5.535,43.0,14.0,21.0
3497,Tyto alba,South America,156,,BA,1.0356942426803344,3.7,43.0,14.0,21.0
3498,Tyto alba,South America,284,,BA,0.7983135064552969,3.17,43.0,14.0,21.0
